movieId,count1,count2,count3,count4,count5
4442,1,0,1,0,1
4443,0,0,2,0,0
4444,0,0,0,2,1
4445,0,0,0,1,0
4446,0,4,8,16,3
4447,3,6,22,28,5
4448,0,1,6,12,1
4449,0,1,0,0,0
4450,1,0,1,3,2
4451,0,0,0,1,0
4452,0,2,3,1,0
4453,0,0,0,1,0
4454,0,0,0,0,1
4458,0,0,0,1,0
4459,0,0,0,1,0
4462,1,1,0,0,0
4463,0,1,0,0,0
4464,0,0,2,3,0
4465,0,0,0,5,0
4466,0,1,1,0,0
4467,0,1,4,3,5
4470,0,1,0,1,0
4471,2,0,1,0,0
4473,0,0,1,0,0
4474,0,2,1,1,1
4475,0,0,0,1,0
4476,1,1,0,1,0
4477,3,2,2,1,0
4478,0,0,1,1,0
4480,0,1,1,1,0
4482,0,1,1,0,1
4483,1,2,0,0,0
4484,0,0,0,2,0
4487,1,2,3,5,0
4488,0,0,2,1,0
4489,0,1,9,11,3
4490,0,1,0,0,0
4492,0,0,3,0,0
4495,0,0,0,0,1
4496,0,0,0,1,0
4497,0,0,1,0,0
4498,0,2,2,2,0
4499,0,0,1,10,5
4500,0,0,0,1,0
4502,3,0,0,1,0
4504,0,1,0,0,0
4505,0,0,1,0,0
4506,0,0,2,1,0
4508,0,0,2,5,1
4509,0,2,1,1,1
4511,0,1,0,0,0
4516,0,1,0,1,0
4517,1,0,1,0,0
4518,0,0,1,2,1
4519,0,1,3,5,0
4520,0,1,2,0,0
4521,0,0,1,0,0
4522,1,0,0,0,0
4523,0,0,1,1,0
4524,0,0,1,0,0
4526,0,2,1,1,1
4527,0,1,1,0,0
4529,0,0,1,2,1
4531,0,1,2,0,0
4533,0,0,1,2,1
4534,0,1,1,0,0
4535,0,1,1,1,1
4537,0,0,0,1,2
4541,0,0,1,1,0
4544,0,2,1,2,0
4545,1,1,8,8,2
4546,0,0,0,5,1
4552,0,0,0,3,0
4553,0,0,2,6,1
4557,0,0,1,0,0
4558,1,4,8,1,0
4562,0,0,0,1,0
4563,0,3,0,0,0
4564,0,3,2,0,1
4565,0,1,1,0,0
4568,0,0,1,0,0
4571,0,0,14,23,8
4572,0,1,1,1,0
4573,0,1,0,0,0
4574,0,0,1,1,0
4577,0,0,1,1,1
4578,0,1,0,1,0
4580,2,0,0,0,0
4581,0,0,0,1,0
4583,0,0,0,1,0
4584,0,1,0,0,0
4585,0,0,2,2,0
4587,1,3,4,0,0
4589,1,0,1,0,0
4591,0,0,4,1,0
4593,0,1,1,0,0
4594,0,0,1,0,0
4595,0,0,0,1,0
4597,0,1,0,0,0
4599,0,1,1,0,0
4600,0,0,1,1,0
4602,0,0,3,0,0
4603,0,0,1,0,0
4605,0,1,0,2,1
4608,0,1,1,0,0
4610,0,1,0,0,0
4611,0,0,0,1,0
4612,0,0,0,0,1
4613,0,1,0,0,0
4614,0,0,1,0,0
4615,0,0,0,1,0
4616,0,0,2,3,1
4617,0,1,0,0,1
4619,0,1,1,0,0
4621,4,5,5,3,1
4622,0,1,1,0,0
4623,0,1,6,10,3
4624,0,0,3,0,0
4625,0,3,0,0,0
4626,0,0,1,1,0
4628,0,1,2,0,1
4629,0,2,0,0,0
4630,1,0,0,0,0
4632,0,0,1,1,0
4634,0,0,1,0,1
4635,1,0,0,0,0
4636,0,2,1,0,0
4638,2,11,11,11,1
4639,2,4,8,3,1
4640,0,0,2,1,1
4641,1,1,10,18,4
4642,0,1,1,2,7
4643,6,10,18,14,1
4644,0,0,1,1,1
4645,0,0,0,0,1
4646,0,1,0,0,0
4649,0,1,1,3,2
4653,0,0,1,0,0
4654,0,2,3,2,0
4658,0,0,0,1,0
4660,0,0,0,1,0
4661,0,0,2,0,0
4662,0,0,2,1,0
4663,1,0,0,2,0
4666,0,0,1,0,0
4670,0,0,1,0,0
4671,0,0,0,1,0
4672,0,1,0,1,0
4673,1,2,0,0,0
4675,1,0,0,0,0
4676,2,2,1,1,0
4677,0,3,4,6,0
4678,1,0,1,6,1
4679,1,2,4,6,0
4681,0,0,2,5,0
4683,0,0,1,1,0
4686,1,3,0,0,0
4687,0,0,0,1,0
4688,0,0,1,2,0
4689,0,0,0,1,0
4690,0,0,1,1,0
4695,0,0,0,1,0
4697,0,2,1,1,0
4699,0,1,0,1,0
4700,1,4,10,11,1
4701,0,2,13,13,3
4703,1,0,0,2,1
4704,0,0,1,0,0
4705,0,0,1,0,0
4708,0,0,0,1,1
4709,0,0,3,0,0
4710,0,0,0,1,0
4711,0,0,0,2,0
4713,0,1,2,2,2
4714,0,2,0,0,0
4715,0,0,1,0,0
4717,0,0,0,1,0
4718,5,7,10,15,8
4719,0,3,3,2,0
4720,3,1,12,22,17
4721,2,0,1,1,0
4722,0,0,1,0,0
4723,1,1,1,0,0
4725,0,0,1,3,0
4727,0,0,2,2,0
4728,0,4,7,5,2
4732,1,6,2,0,0
4733,1,0,1,1,0
4734,2,5,8,15,4
4735,1,0,3,0,1
4736,0,1,1,1,0
4738,0,0,0,3,1
4740,0,0,0,1,0
4741,0,0,2,4,1
4743,0,0,1,1,0
4744,1,2,2,2,0
4745,0,0,1,3,0
4748,2,2,1,0,1
4749,1,1,0,0,0
4750,1,0,0,0,0
4754,0,0,0,6,0
4756,1,1,0,0,0
4757,0,1,2,0,0
4759,0,0,0,1,0
4765,0,0,0,2,1
4766,0,0,0,1,0
4769,0,0,1,0,0
4770,0,0,2,0,0
4771,0,1,1,1,0
4772,0,0,0,1,0
4773,0,1,2,1,0
4774,1,1,4,0,0
4775,1,0,0,0,0
4776,0,3,8,28,12
4777,0,0,1,0,0
4780,0,2,0,0,0
4782,0,1,1,0,0
4783,0,0,0,1,0
4784,0,0,2,0,0
4785,0,0,0,1,0
4786,1,0,0,0,0
4787,0,1,5,3,1
4788,0,0,0,0,1
4789,0,0,1,0,2
4792,0,0,3,0,1
4794,1,0,0,1,1
4795,0,0,1,2,0
4796,0,0,1,1,0
4798,0,0,0,1,0
4799,0,1,5,3,1
4800,0,0,1,0,0
4801,0,0,0,2,0
4802,1,0,1,2,0
4803,0,0,1,3,0
4804,0,0,0,1,0
4808,0,2,2,0,0
4809,0,0,0,2,1
4810,0,1,0,0,0
4811,0,1,0,1,0
4812,1,3,2,0,0
4813,0,0,0,0,1
4814,1,1,2,1,0
4815,1,0,3,2,0
4816,1,5,16,20,12
4818,0,1,0,0,0
4821,1,0,1,2,1
4822,0,1,2,0,0
4823,2,2,10,7,4
4825,0,0,1,0,0
4826,0,0,0,1,1
4827,0,0,1,0,0
4828,0,0,0,1,0
4830,0,0,0,1,0
4831,0,0,1,0,0
4833,0,0,1,2,0
4835,0,0,1,2,0
4836,0,0,0,2,0
4840,0,0,0,1,0
4844,0,3,1,2,0
4845,2,0,1,0,0
4846,0,0,2,2,1
4847,0,0,1,1,0
4848,0,4,8,24,15
4849,0,0,2,1,0
4850,0,0,2,1,1
4852,2,0,1,0,0
4855,0,0,4,13,3
4857,1,0,0,4,3
4860,0,1,0,0,0
4862,1,1,1,0,0
4863,0,1,0,0,1
4864,0,0,1,0,0
4865,0,1,6,9,4
4866,1,1,4,2,0
4867,0,0,3,2,0
4871,0,0,0,1,0
4873,1,2,3,6,7
4874,2,1,11,12,7
4876,1,3,7,1,0
4877,0,0,0,1,0
4878,3,4,9,47,46
4879,0,0,1,0,0
4880,0,1,1,4,3
4881,0,0,6,7,4
4883,0,0,0,1,0
4885,0,1,0,0,0
4886,1,4,18,74,35
4887,2,2,4,6,0
4888,0,0,1,2,1
4889,0,0,3,4,0
4890,1,5,12,11,2
4893,0,1,1,0,0
4896,0,5,24,49,29
4898,0,0,4,0,0
4899,1,4,2,1,0
4900,0,1,2,2,0
4901,0,1,11,13,2
4902,1,0,3,5,1
4903,1,2,2,5,0
4909,0,2,0,0,0
4911,0,0,0,2,0
4912,0,0,2,1,1
4914,0,1,0,5,2
4915,0,3,1,0,1
4916,0,0,2,1,0
4917,0,0,0,1,0
4919,0,0,0,2,0
4920,0,0,1,1,1
4921,0,0,0,4,1
4925,0,0,1,0,0
4926,0,1,0,0,0
4927,0,0,1,0,0
4928,0,1,1,2,0
4929,0,2,2,0,0
4932,1,0,0,0,0
4936,0,2,3,3,1
4939,0,0,1,0,0
4941,0,3,2,1,2
4942,0,0,0,0,1
4945,0,0,0,1,0
4946,0,0,0,1,0
4947,0,0,1,1,0
4951,0,0,3,3,1
4952,0,1,0,0,0
4953,0,0,1,0,0
4954,0,2,1,5,3
4956,0,0,0,1,2
4957,0,1,0,0,1
4958,1,0,9,10,0
4959,0,0,1,1,0
4961,0,0,1,0,0
4962,0,1,0,0,0
4963,3,1,16,67,32
4964,0,0,0,1,0
4965,0,0,1,1,0
4966,0,0,1,0,0
4967,0,0,1,7,5
4969,0,0,2,1,1
4970,0,0,0,1,0
4971,0,0,4,1,0
4973,2,3,10,46,59
4974,3,1,5,5,0
4975,1,3,13,23,4
4976,0,0,1,2,1
4977,0,0,0,2,0
4978,0,0,2,2,2
4979,2,7,8,29,22
4980,0,4,10,5,1
4981,0,0,0,1,0
4985,1,1,0,0,0
4987,1,0,1,0,0
4988,0,1,0,0,0
4989,1,3,0,4,1
4990,0,0,3,2,0
4991,0,0,2,1,0
4992,1,2,5,7,2
4993,3,10,17,68,100
4994,0,1,3,4,2
4995,2,0,16,62,43
4998,0,0,0,1,0
5004,0,0,3,4,0
5007,0,0,1,0,0
5008,0,0,0,4,5
5009,0,0,6,2,0
5010,0,3,9,25,13
5011,0,0,0,2,0
5012,0,0,0,1,0
5013,1,1,6,10,9
5014,1,0,2,9,5
5015,2,0,4,10,2
5016,0,2,1,3,0
5021,0,0,3,0,0
5023,0,0,0,2,0
5025,1,2,10,2,0
5026,0,0,4,5,5
5027,0,1,2,2,0
5028,0,1,0,0,0
5033,0,1,1,0,0
5034,0,1,0,1,1
5039,0,0,0,5,1
5040,0,1,4,3,0
5041,0,1,0,0,0
5046,0,0,2,1,0
5047,1,0,3,4,1
5048,2,1,2,0,1
5049,0,1,3,5,2
5051,0,0,2,0,0
5053,0,1,0,0,0
5054,0,0,0,1,0
5055,1,0,5,2,0
5059,0,0,0,0,1
5060,1,3,6,22,14
5062,0,0,1,1,0
5063,0,0,1,0,0
5064,0,2,4,17,9
5065,0,1,9,2,1
5066,1,1,3,5,4
5068,0,0,0,1,0
5069,0,0,1,1,0
5071,0,0,0,1,0
5072,0,0,2,6,5
5073,0,0,1,1,1
5074,0,1,0,2,0
5075,0,1,0,1,1
5076,0,1,2,0,0
5077,0,0,1,0,0
5080,1,2,0,2,0
5081,0,2,2,1,0
5083,0,0,1,1,0
5088,0,0,0,0,1
5092,0,1,2,1,1
5093,0,2,6,1,0
5094,2,4,1,0,0
5095,0,0,0,0,1
5096,1,1,0,0,0
5099,1,0,3,0,0
5102,1,0,3,0,0
5103,1,2,7,10,4
5105,1,0,0,0,0
5106,1,4,1,0,1
5107,0,1,2,2,0
5108,0,2,5,4,0
5109,0,0,0,1,0
5110,1,1,8,8,6
5111,0,1,0,0,0
5112,0,0,1,0,0
5113,0,0,2,0,0
5114,0,0,0,1,0
5116,0,0,0,1,0
5120,0,0,0,2,1
5121,0,0,0,1,0
5127,0,0,1,2,0
5128,1,3,7,0,0
5131,0,1,0,0,1
5134,0,0,1,1,0
5135,1,1,0,6,4
5136,0,1,0,1,0
5137,0,0,1,1,1
5139,0,1,3,4,1
5146,1,1,1,6,0
5147,0,0,2,0,2
5151,1,1,9,6,1
5152,1,3,3,8,3
5155,0,0,0,0,1
5156,0,0,1,0,0
5159,0,1,2,4,0
5165,0,0,0,2,0
5168,0,0,1,0,0
5170,0,1,1,0,0
5171,0,7,10,3,2
5177,0,0,1,1,0
5178,0,0,0,1,0
5181,0,0,0,1,1
5187,0,0,0,3,0
5189,0,1,0,0,0
5197,0,1,0,0,0
5198,0,0,0,1,0
5202,0,0,1,1,0
5205,0,1,0,1,0
5209,0,1,0,0,0
5212,0,0,1,0,0
5213,0,1,0,0,0
5214,1,1,1,1,0
5218,1,4,10,56,14
5219,1,6,11,10,2
5220,1,3,4,2,0
5221,0,0,1,0,0
5222,1,0,0,2,1
5224,0,0,0,1,1
5225,0,1,3,10,7
5226,0,1,1,0,0
5231,0,0,0,1,0
5237,0,0,0,1,0
5238,0,0,0,2,0
5239,0,0,0,1,0
5240,0,0,0,1,0
5241,0,0,0,0,1
5244,0,0,0,0,1
5246,1,2,0,1,0
5247,1,2,3,3,0
5248,1,3,0,0,0
5250,0,0,1,1,1
5254,1,3,15,11,4
5255,0,1,3,0,0
5256,0,0,2,0,0
5258,0,2,0,0,0
5264,0,3,1,0,0
5265,0,1,5,3,2
5266,4,4,11,15,3
5267,0,2,4,5,1
5268,0,0,1,0,0
5269,0,0,0,1,0
5272,0,0,1,0,0
5275,0,1,0,0,0
5278,1,0,0,0,0
5279,0,0,0,1,1
5282,0,0,1,1,0
5283,0,6,10,4,2
5284,0,0,1,0,0
5285,0,0,0,1,0
5288,0,0,0,1,1
5291,1,0,1,9,7
5292,0,1,1,2,3
5293,0,0,5,3,1
5294,0,0,3,5,3
5296,1,1,3,5,0
5297,0,1,1,0,0
5298,0,0,1,4,0
5299,4,8,13,27,8
5300,0,0,0,1,0
5303,0,2,1,3,1
5304,0,0,0,2,0
5307,0,0,1,0,0
5308,1,4,7,6,1
5309,0,4,3,0,1
5311,0,0,1,0,0
5312,0,1,5,1,0
5313,5,5,9,3,0
5316,0,0,4,3,0
5319,0,1,1,2,2
5321,0,1,0,0,0
5322,0,0,0,1,0
5323,6,1,1,0,0
5324,0,1,0,1,0
5325,0,0,1,5,1
5328,0,0,0,0,1
5329,0,0,5,4,1
5333,0,0,2,1,0
5334,1,1,0,0,0
5337,0,0,3,0,0
5338,0,1,0,0,0
5339,0,0,0,5,1
5341,0,0,0,2,0
5345,0,0,1,0,0
5346,1,0,1,0,0
5347,0,1,1,0,0
5348,0,0,0,1,0
5349,5,6,26,65,20
5353,0,0,1,0,0
5356,1,0,0,0,0
5357,0,0,1,1,0
5358,0,0,1,0,0
5361,0,2,0,0,0
5363,1,2,4,2,0
5364,0,0,3,3,1
5365,0,0,0,1,0
5372,0,0,0,1,0
5373,0,0,0,1,0
5375,0,0,1,0,0
5377,0,2,6,29,7
5378,10,8,27,37,10
5379,0,0,0,4,2
5380,0,0,3,4,3
5382,0,1,1,1,0
5384,0,0,1,0,0
5385,0,0,0,0,1
5387,0,0,1,0,2
5388,1,1,16,13,2
5389,0,0,1,1,0
5390,0,0,1,0,0
5391,0,0,1,1,1
5397,0,1,0,1,0
5398,0,0,0,2,0
5400,0,5,4,8,0
5401,3,4,1,1,0
5404,0,0,0,1,2
5409,0,0,0,2,0
5410,1,0,3,0,0
5414,0,2,0,2,0
5415,0,1,1,2,0
5416,0,0,0,0,1
5417,0,0,1,1,1
5418,2,7,11,60,32
5419,2,3,7,2,3
5420,0,3,3,1,1
5421,0,0,2,4,0
5422,0,0,0,1,0
5423,0,1,1,1,0
5424,0,0,1,0,0
5425,0,0,0,1,1
5427,0,2,0,1,0
5428,3,1,0,0,0
5433,0,1,2,0,0
5434,0,0,0,4,1
5435,0,0,1,0,0
5437,0,0,3,0,0
5438,0,1,3,0,0
5440,0,0,1,0,0
5442,0,1,0,0,0
5443,1,1,0,0,0
5444,1,0,4,17,7
5445,4,8,15,71,22
5446,0,0,3,2,2
5447,0,0,1,1,0
5448,0,1,0,0,0
5449,0,5,12,4,1
5450,0,2,1,1,1
5451,0,1,2,2,0
5452,4,1,0,1,0
5454,0,1,1,0,0
5455,0,1,0,0,0
5456,0,1,0,0,0
5458,0,0,1,0,0
5459,0,14,28,15,4
5460,0,0,1,2,0
5461,0,0,1,0,0
5462,0,1,1,0,0
5463,1,5,7,5,0
5464,0,5,13,23,8
5465,0,0,1,0,0
5466,0,0,2,0,2
5468,0,0,0,0,1
5470,0,0,0,1,2
5471,0,3,0,0,0
5472,0,0,1,1,0
5475,0,0,0,3,0
5476,1,1,1,0,0
5477,0,0,2,0,2
5478,1,1,3,3,0
5479,0,1,1,4,0
5480,1,1,2,0,1
5481,7,10,22,23,3
5483,0,0,0,2,1
5485,0,1,1,0,1
5486,0,0,2,0,0
5489,0,0,0,1,0
5490,0,0,0,0,1
5493,0,0,0,1,0
5497,0,0,1,2,0
5498,0,0,0,0,1
5499,0,0,1,1,0
5500,0,0,0,7,3
5501,2,3,0,2,0
5502,4,9,16,29,5
5503,0,0,0,1,0
5504,2,1,3,1,0
5505,0,2,4,5,1
5506,0,0,2,1,0
5507,3,3,9,9,0
5508,0,0,3,4,0
5512,0,0,1,1,0
5513,0,0,0,0,1
5515,0,0,0,1,0
5521,0,0,1,1,0
5522,0,0,2,1,1
5523,0,1,2,0,0
5524,1,0,6,1,0
5525,0,0,0,1,0
5527,0,0,2,1,1
5528,1,0,6,9,3
5529,0,0,1,1,0
5530,2,1,2,2,0
5531,0,0,2,0,0
5532,0,0,0,1,0
5537,0,0,0,0,1
5538,1,1,0,0,0
5539,1,1,0,0,0
5540,0,0,4,3,2
5541,0,2,7,5,1
5543,0,1,1,0,0
5544,0,0,0,4,0
5548,0,1,3,0,1
5550,0,0,0,1,0
5553,0,2,4,2,0
5556,1,2,0,0,0
5560,1,0,0,0,0
5562,0,0,1,0,0
5563,0,1,1,1,0
5564,1,0,0,1,0
5568,0,3,1,3,0
5569,0,0,1,1,0
5570,0,0,2,1,2
5572,0,2,4,1,0
5573,0,3,4,0,0
5574,0,3,4,17,2
5575,0,1,0,0,0
5577,0,2,2,4,4
5580,0,0,0,1,0
5581,0,1,0,0,0
5582,0,1,6,1,0
5584,0,0,0,1,0
5585,3,0,2,1,0
5588,0,0,0,2,0
5589,0,1,1,1,0
5590,0,0,1,0,0
5591,1,0,0,0,0
5596,0,1,0,0,0
5597,1,0,1,0,0
5601,0,0,0,1,0
5602,0,0,0,1,0
5603,0,0,0,1,1
5604,0,0,0,1,0
5607,0,0,0,0,1
5608,0,0,3,4,4
5609,0,1,1,0,0
5610,0,3,0,0,0
5611,0,1,0,1,0
5612,0,1,0,0,0
5613,0,0,0,3,0
5614,0,0,0,0,1
5615,0,0,0,1,0
5617,0,1,3,11,10
5618,1,1,9,34,42
5619,0,0,0,2,0
5620,2,6,7,10,3
5621,3,1,4,1,1
5625,0,0,1,2,0
5628,0,0,2,2,1
5629,0,1,0,0,0
5630,2,2,9,10,8
5632,0,0,2,3,0
5633,0,0,0,2,0
5635,0,0,1,0,0
5636,0,1,1,0,0
5637,0,0,0,1,1
5638,0,1,0,0,0
5640,0,0,1,0,0
5643,0,0,2,0,1
5644,0,0,1,2,0
5646,0,0,1,2,1
5649,0,0,1,0,0
5650,0,1,5,1,4
5651,0,0,1,0,0
5657,0,0,0,0,1
5663,0,0,0,1,0
5664,0,1,0,0,0
5665,0,1,4,0,0
5666,0,1,1,1,2
5667,0,0,1,1,0
5668,1,1,0,2,0
5669,1,0,10,33,14
5670,0,0,2,0,0
5672,2,0,0,0,0
5673,1,3,8,9,12
5675,1,0,0,0,0
5678,0,0,3,0,0
5679,1,7,13,24,2
5680,0,0,2,1,0
5682,0,0,1,1,0
5684,0,0,1,0,0
5685,0,0,0,1,1
5688,0,1,0,1,0
5689,0,1,0,0,0
5690,0,0,2,7,7
5693,0,1,3,6,1
5694,0,1,1,0,0
5696,0,2,1,0,0
5699,0,0,0,1,0
5700,1,0,0,0,0
5704,0,1,0,0,0
5706,0,1,0,0,0
5707,0,0,1,1,0
5710,0,0,2,0,0
5712,0,0,0,4,0
5720,0,0,1,0,0
5721,0,0,0,0,0
5723,0,0,0,0,1
5733,0,0,0,1,0
5735,0,2,0,0,0
5736,0,1,0,0,0
5741,0,0,0,1,0
5742,0,0,0,1,0
5745,0,0,0,0,1
5746,0,0,0,0,1
5747,0,0,1,1,5
5749,0,0,1,0,0
5752,0,0,1,0,0
5755,0,2,0,0,0
5764,0,0,0,0,1
5767,0,0,0,1,0
5768,0,0,1,0,0
5771,1,0,0,0,0
5772,0,0,0,0,2
5773,0,0,1,0,0
5779,0,1,0,0,0
5780,0,0,1,0,0
5782,0,1,2,11,5
5784,2,1,3,3,0
5785,1,1,2,11,2
5786,0,0,0,0,1
5787,0,0,1,0,0
5788,0,0,1,1,1
5791,0,0,3,11,2
5792,0,0,2,3,1
5796,0,3,1,1,0
5797,0,1,0,0,0
5799,0,0,0,1,0
5801,0,0,1,0,0
5802,0,0,0,1,0
5803,0,4,2,1,0
5804,1,0,4,0,0
5809,0,0,2,2,0
5810,3,3,11,20,4
5812,0,0,1,7,3
5816,2,5,30,40,25
5817,0,0,0,0,1
5818,0,0,0,0,1
5820,0,0,1,2,0
5826,0,0,0,1,0
5828,0,0,1,0,0
5829,0,0,0,1,0
5833,0,0,0,1,2
5836,0,1,0,0,0
5838,0,0,0,1,0
5839,0,0,0,1,0
5840,0,0,0,1,0
5841,1,2,0,0,0
5843,0,2,1,1,0
5847,0,0,0,1,0
5849,0,0,0,0,1
5853,0,0,1,1,0
5856,0,0,0,1,0
5863,1,0,0,0,0
5867,0,0,0,1,1
5872,3,2,12,9,1
5873,0,0,0,3,1
5874,1,2,1,1,0
5875,0,0,1,0,0
5876,0,0,1,3,1
5878,0,0,0,10,4
5879,2,1,1,0,0
5880,0,2,0,0,0
5881,2,2,6,8,2
5882,0,0,3,3,2
5883,0,1,0,0,0
5884,1,0,0,0,0
5888,0,0,0,0,1
5889,0,0,0,0,1
5890,0,0,0,1,1
5891,1,0,2,1,0
5893,0,0,1,1,0
5896,0,0,0,1,0
5899,0,0,2,0,2
5900,0,3,3,2,0
5901,0,0,0,0,1
5902,1,1,4,24,16
5903,0,1,5,27,11
5909,1,0,1,2,1
5912,0,0,0,0,1
5915,0,0,0,0,2
5919,0,0,0,1,1
5922,0,0,1,0,0
5925,0,2,0,0,0
5927,0,0,1,0,0
5929,0,0,1,0,0
5932,0,0,0,2,0
5938,0,0,0,1,1
5941,0,2,2,2,0
5942,0,1,4,1,0
5943,3,3,7,5,1
5944,1,1,10,6,1
5945,3,2,6,12,3
5947,0,0,1,0,0
5949,0,0,0,1,1
5951,0,0,3,0,1
5952,2,10,20,76,80
5953,0,0,0,1,0
5954,0,0,4,14,4
5955,0,0,3,5,1
5956,2,4,14,23,12
5957,0,2,7,9,1
5959,0,0,4,5,0
5961,0,1,0,0,0
5962,1,0,0,0,0
5963,0,0,0,2,0
5965,0,0,0,2,1
5968,0,0,0,1,0
5969,0,0,1,0,0
5970,0,1,6,2,1
5971,1,3,1,18,14
5974,0,0,1,0,0
5975,0,0,0,1,0
5979,0,0,1,0,0
5980,0,0,1,1,0
5984,0,0,1,1,0
5986,0,0,0,1,0
5988,0,1,3,0,0
5989,0,6,10,63,36
5990,0,0,0,1,0
5991,0,4,8,24,13
5992,1,0,3,6,5
5993,0,1,3,1,0
5994,0,0,0,2,0
5995,1,1,4,16,24
5999,0,1,1,0,0
6001,0,0,0,5,2
6002,0,0,1,2,0
6003,0,0,4,9,2
6005,0,1,0,2,0
6006,1,1,4,1,1
6009,0,0,1,0,0
6012,0,2,2,0,0
6013,1,0,1,0,0
6014,0,3,1,1,0
6016,1,1,5,36,32
6020,0,0,0,1,0
6021,0,0,0,0,1
6022,1,0,1,1,0
6023,0,0,1,1,0
6025,1,1,0,3,0
6027,0,0,0,2,1
6030,0,1,0,0,0
6031,0,0,1,1,0
6033,0,0,1,0,0
6035,0,0,1,1,0
6036,0,0,1,0,0
6039,0,2,2,0,0
6040,0,3,1,0,0
6041,0,0,0,3,0
6042,0,0,1,0,0
6044,0,1,0,0,0
6049,0,0,0,1,0
6051,0,0,1,0,2
6055,1,0,0,1,0
6057,0,1,0,0,0
6058,0,1,6,3,0
6059,0,2,5,7,3
6060,0,1,0,1,0
6062,0,0,4,2,0
6063,0,0,1,2,0
6064,0,0,0,1,0
6067,0,0,0,1,0
6070,0,0,0,1,0
6078,0,1,0,1,0
6086,0,0,0,0,1
6090,0,0,0,1,0
6093,0,1,1,0,2
6095,0,0,0,1,0
6100,0,0,0,3,0
6101,0,0,0,1,0
6104,0,0,0,7,2
6107,0,0,0,1,0
6111,0,0,0,1,0
6116,0,1,0,1,0
6119,0,0,0,1,0
6122,0,0,1,0,1
6123,0,0,0,1,0
6124,0,1,0,1,0
6125,0,0,0,1,0
6140,1,0,0,1,0
6141,0,0,1,0,0
6143,0,1,0,1,0
6145,0,1,0,0,0
6148,0,1,1,1,0
6153,0,2,0,0,0
6155,2,1,12,9,5
6156,0,2,9,7,1
6157,2,10,14,6,0
6158,0,0,1,0,0
6159,0,0,0,1,1
6162,0,0,1,2,0
6163,0,0,0,0,1
6166,2,4,1,1,0
6169,0,1,1,0,0
6170,0,0,1,2,0
6178,0,0,0,1,0
6181,0,0,0,1,0
6182,0,0,1,0,0
6183,0,0,1,1,1
6184,0,0,0,2,2
6185,0,0,2,1,0
6186,0,0,1,0,0
6187,0,0,2,4,2
6188,2,2,10,14,11
6192,0,0,0,0,1
6193,0,0,0,2,1
6195,0,0,0,2,0
6196,0,0,1,2,0
6197,0,0,1,2,0
6201,0,0,0,0,1
6202,0,0,0,1,0
6203,0,2,0,0,0
6204,0,0,1,0,0
6210,0,0,1,0,0
6212,1,2,3,0,0
6213,1,2,1,3,0
6214,0,0,1,6,2
6215,0,0,3,0,0
6216,0,0,0,2,0
6217,0,1,0,0,1
6218,1,7,9,16,7
6219,0,0,3,0,0
6220,1,1,1,1,0
6222,0,0,1,0,0
6223,0,0,1,1,0
6225,0,0,1,0,0
6228,0,0,0,1,0
6232,0,0,0,1,0
6234,0,0,0,1,0
6235,0,0,0,1,2
6237,0,0,0,1,0
6238,1,1,3,4,0
6239,0,0,2,0,0
6241,0,0,0,1,0
6242,0,1,3,5,2
6244,0,0,1,1,0
6245,0,0,0,1,0
6246,0,0,0,1,0
6249,0,3,0,1,0
6250,1,1,3,2,0
6251,0,1,0,0,0
6252,0,1,3,0,0
6254,0,0,0,0,2
6263,0,0,0,2,0
6264,2,1,3,2,0
6265,1,0,0,1,0
6266,0,1,4,3,0
6267,0,1,0,0,0
6268,0,0,0,2,0
6269,0,0,0,1,1
6270,0,0,0,1,2
6271,0,1,0,0,0
6273,0,0,0,1,0
6279,0,0,0,1,0
6280,0,1,1,0,0
6281,0,5,10,16,1
6283,0,1,1,10,8
6285,0,0,0,1,0
6286,0,0,0,4,0
6287,1,6,12,11,4
6288,0,0,0,3,1
6289,0,0,0,1,0
6290,1,1,3,1,1
6291,0,0,1,2,0
6294,1,4,4,2,0
6295,0,1,0,0,0
6296,0,0,4,7,3
6297,0,1,4,14,1
6298,0,1,2,0,0
6299,0,0,4,3,2
6300,0,0,0,1,2
6301,0,0,0,4,1
6302,1,0,0,0,0
6303,0,0,3,4,1
6305,0,0,3,4,3
6306,0,0,0,2,1
6308,0,2,1,1,0
6310,0,0,1,0,0
6313,0,1,1,0,0
6314,0,2,0,0,0
6315,1,1,1,0,0
6316,0,1,0,0,0
6319,1,0,2,0,0
6320,1,1,0,0,0
6322,1,2,0,3,0
6323,0,1,5,11,5
6324,0,0,2,0,0
6327,0,0,0,3,0
6329,0,0,1,0,0
6330,0,0,1,1,0
6331,0,1,1,6,5
6332,0,1,2,0,1
6333,1,2,18,37,18
6334,0,0,1,2,0
6335,0,0,1,1,1
6336,0,0,1,0,0
6337,0,0,1,3,0
6338,1,1,3,1,0
6339,0,0,0,3,1
6341,0,0,2,2,0
6342,0,1,0,0,0
6344,0,0,0,1,0
6345,0,0,0,1,2
6347,1,0,0,0,0
6348,1,1,1,0,0
6349,1,1,1,0,0
6350,0,1,2,11,10
6357,0,0,2,0,0
6358,0,0,0,1,0
6365,4,9,28,40,15
6367,1,1,4,4,0
6368,0,0,0,3,1
6370,0,0,1,1,3
6371,1,0,0,0,0
6373,0,7,28,29,7
