year_film,year_ceremony,ceremony,category,name,film,winner
2006,2007,79,MUSIC (Original Song),Music by Henry Krieger and Scott Cutler; Lyric by Anne Preven,Dreamgirls,False
2006,2007,79,MUSIC (Original Song),Music by Henry Krieger; Lyric by Siedah Garrett,Dreamgirls,False
2006,2007,79,MUSIC (Original Song),Music by Henry Krieger; Lyric by Willie Reale,Dreamgirls,False
2006,2007,79,SOUND MIXING,"Michael Minkler, Bob Beemer and Willie Burton",Dreamgirls,True
2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,False
2006,2007,79,MUSIC (Original Score),Philip Glass,Notes on a Scandal,False
2006,2007,79,WRITING (Adapted Screenplay),Screenplay by Patrick Marber,Notes on a Scandal,False
2006,2007,79,DIRECTING,Clint Eastwood,Letters from Iwo Jima,False
2006,2007,79,BEST PICTURE,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",Letters from Iwo Jima,False
2006,2007,79,SOUND EDITING,Alan Robert Murray and Bub Asman,Letters from Iwo Jima,True
2006,2007,79,WRITING (Original Screenplay),Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis,Letters from Iwo Jima,False
2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,False
2007,2008,80,MAKEUP,Rick Baker and Kazuhiro Tsuji,Norbit,False
2007,2008,80,ANIMATED FEATURE FILM,Brad Bird,Ratatouille,True
2007,2008,80,MUSIC (Original Score),Michael Giacchino,Ratatouille,False
2007,2008,80,SOUND EDITING,Randy Thom and Michael Silvers,Ratatouille,False
2007,2008,80,SOUND MIXING,"Randy Thom, Michael Semanick and Doc Kane",Ratatouille,False
2007,2008,80,WRITING (Original Screenplay),"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",Ratatouille,False
2007,2008,80,MAKEUP,Ve Neill and Martin Samuel,Pirates of the Caribbean: At World's End,False
2007,2008,80,VISUAL EFFECTS,"John Knoll, Hal Hickel, Charles Gibson and John Frazier",Pirates of the Caribbean: At World's End,False
2007,2008,80,ANIMATED FEATURE FILM,Ash Brannon and Chris Buck,Surf's Up,False
2007,2008,80,DOCUMENTARY (Feature),Michael Moore and Meghan O'Hara,Sicko,False
2007,2008,80,SOUND EDITING,Ethan Van der Ryn and Mike Hopkins,Transformers,False
2007,2008,80,SOUND MIXING,"Kevin O'Connell, Greg P. Russell and Peter J. Devlin",Transformers,False
2007,2008,80,VISUAL EFFECTS,"Scott Farrar, Scott Benza, Russell Earl and John Frazier",Transformers,False
1950,1951,23,ACTOR IN A SUPPORTING ROLE,Jeff Chandler,Broken Arrow,False
1950,1951,23,CINEMATOGRAPHY (Color),Ernest Palmer,Broken Arrow,False
1950,1951,23,WRITING (Screenplay),Albert Maltz,Broken Arrow,False
2007,2008,80,COSTUME DESIGN,Albert Wolsky,Across the Universe,False
2007,2008,80,MUSIC (Original Score),Marco Beltrami,3:10 to Yuma,False
2007,2008,80,SOUND MIXING,"Paul Massey, David Giammarco and Jim Stuebe",3:10 to Yuma,False
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,False
2007,2008,80,ART DIRECTION,Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer,Atonement,False
2007,2008,80,CINEMATOGRAPHY,Seamus McGarvey,Atonement,False
2007,2008,80,COSTUME DESIGN,Jacqueline Durran,Atonement,False
2007,2008,80,MUSIC (Original Score),Dario Marianelli,Atonement,True
2007,2008,80,BEST PICTURE,"Tim Bevan, Eric Fellner and Paul Webster, Producers",Atonement,False
2007,2008,80,WRITING (Adapted Screenplay),Screenplay by Christopher Hampton,Atonement,False
2007,2008,80,DOCUMENTARY (Feature),Charles Ferguson and Audrey Marrs,No End in Sight,False
2007,2008,80,ACTOR IN A LEADING ROLE,Tommy Lee Jones,In the Valley of Elah,False
2007,2008,80,ACTOR IN A LEADING ROLE,Viggo Mortensen,Eastern Promises,False
2007,2008,80,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,False
2007,2008,80,FILM EDITING,Jay Cassidy,Into the Wild,False
2007,2008,80,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,False
2007,2008,80,COSTUME DESIGN,Alexandra Byrne,Elizabeth: The Golden Age,True
2007,2008,80,ACTOR IN A LEADING ROLE,George Clooney,Michael Clayton,False
2007,2008,80,ACTOR IN A SUPPORTING ROLE,Tom Wilkinson,Michael Clayton,False
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,True
2007,2008,80,DIRECTING,Tony Gilroy,Michael Clayton,False
2007,2008,80,MUSIC (Original Score),James Newton Howard,Michael Clayton,False
2007,2008,80,BEST PICTURE,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",Michael Clayton,False
2007,2008,80,WRITING (Original Screenplay),Written by Tony Gilroy,Michael Clayton,False
2007,2008,80,WRITING (Original Screenplay),Written by Nancy Oliver,Lars and the Real Girl,False
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,False
2007,2008,80,ANIMATED FEATURE FILM,Marjane Satrapi and Vincent Paronnaud,Persepolis,False
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,False
2007,2008,80,ART DIRECTION,Art Direction: Arthur Max; Set Decoration: Beth A. Rubino,American Gangster,False
2007,2008,80,ACTOR IN A SUPPORTING ROLE,Javier Bardem,No Country for Old Men,True
2007,2008,80,CINEMATOGRAPHY,Roger Deakins,No Country for Old Men,False
2007,2008,80,DIRECTING,Joel Coen and Ethan Coen,No Country for Old Men,True
2007,2008,80,FILM EDITING,Roderick Jaynes,No Country for Old Men,False
2007,2008,80,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",No Country for Old Men,True
2007,2008,80,SOUND EDITING,Skip Lievsay,No Country for Old Men,False
2007,2008,80,SOUND MIXING,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland",No Country for Old Men,False
2007,2008,80,WRITING (Adapted Screenplay),Written for the screen by Joel Coen & Ethan Coen,No Country for Old Men,True
2007,2008,80,MUSIC (Original Song),"Music and Lyric by Jamal Joseph, Charles Mack and Tevin Thomas",August Rush,False
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,False
2007,2008,80,ACTRESS IN A LEADING ROLE,Ellen Page,Juno,False
2007,2008,80,DIRECTING,Jason Reitman,Juno,False
2007,2008,80,BEST PICTURE,"Lianne Halfon, Mason Novick and Russell Smith, Producers",Juno,False
2007,2008,80,WRITING (Original Screenplay),Written by Diablo Cody,Juno,True
2007,2008,80,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,There Will Be Blood,True
2007,2008,80,ART DIRECTION,Art Direction: Jack Fisk; Set Decoration: Jim Erickson,There Will Be Blood,False
2007,2008,80,CINEMATOGRAPHY,Robert Elswit,There Will Be Blood,True
2007,2008,80,DIRECTING,Paul Thomas Anderson,There Will Be Blood,False
2007,2008,80,FILM EDITING,Dylan Tichenor,There Will Be Blood,False
2007,2008,80,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",There Will Be Blood,False
2007,2008,80,SOUND EDITING,Christopher Scarabosio and Matthew Wood,There Will Be Blood,False
2007,2008,80,WRITING (Adapted Screenplay),Written for the Screen by Paul Thomas Anderson,There Will Be Blood,False
2007,2008,80,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Charlie Wilson's War,False
2008,2009,81,MAKEUP,Mike Elizalde and Thom Floutz,Hellboy II: The Golden Army,False
2008,2009,81,WRITING (Original Screenplay),Written by Martin McDonagh,In Bruges,False
2007,2008,80,DOCUMENTARY (Feature),Alex Gibney and Eva Orner,Taxi to the Dark Side,True
2007,2008,80,FOREIGN LANGUAGE FILM,Kazakhstan,Mongol,False
2008,2009,81,WRITING (Original Screenplay),Written by Mike Leigh,Happy-Go-Lucky,False
2008,2009,81,SOUND EDITING,Frank Eulner and Christopher Boyes,Iron Man,False
2008,2009,81,VISUAL EFFECTS,"John Nelson, Ben Snow, Dan Sudick and Shane Mahan",Iron Man,False
2008,2009,81,ANIMATED FEATURE FILM,John Stevenson and Mark Osborne,Kung Fu Panda,False
2008,2009,81,SOUND EDITING,Wylie Stateman,Wanted,False
2008,2009,81,SOUND MIXING,"Chris Jenkins, Frank A. Montaño and Petr Forejt",Wanted,False
2008,2009,81,DOCUMENTARY (Feature),Werner Herzog and Henry Kaiser,Encounters at the End of the World,False
2008,2009,81,DOCUMENTARY (Feature),James Marsh and Simon Chinn,Man on Wire,True
2008,2009,81,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False
2008,2009,81,WRITING (Original Screenplay),Written by Courtney Hunt,Frozen River,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Tropic Thunder,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False
2008,2009,81,ART DIRECTION,Art Direction: James J. Murakami; Set Decoration: Gary Fettis,Changeling,False
2008,2009,81,CINEMATOGRAPHY,Tom Stern,Changeling,False
2008,2009,81,CINEMATOGRAPHY,Anthony Dod Mantle,Slumdog Millionaire,True
2008,2009,81,DIRECTING,Danny Boyle,Slumdog Millionaire,True
2008,2009,81,FILM EDITING,Chris Dickens,Slumdog Millionaire,True
2008,2009,81,MUSIC (Original Score),A.R. Rahman,Slumdog Millionaire,True
2008,2009,81,MUSIC (Original Song),Music by A.R. Rahman; Lyric by Gulzar,Slumdog Millionaire,True
2008,2009,81,MUSIC (Original Song),Music and Lyric by A.R. Rahman and Maya Arulpragasam,Slumdog Millionaire,False
2008,2009,81,BEST PICTURE,"Christian Colson, Producer",Slumdog Millionaire,True
2008,2009,81,SOUND EDITING,Glenn Freemantle and Tom Sayers,Slumdog Millionaire,False
2008,2009,81,SOUND MIXING,"Ian Tapp, Richard Pryke and Resul Pookutty",Slumdog Millionaire,True
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by Simon Beaufoy,Slumdog Millionaire,True
2008,2009,81,COSTUME DESIGN,Catherine Martin,Australia,False
2008,2009,81,ANIMATED FEATURE FILM,Chris Williams and Byron Howard,Bolt,False
2008,2009,81,ACTOR IN A LEADING ROLE,Sean Penn,Milk,True
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False
2008,2009,81,COSTUME DESIGN,Danny Glicker,Milk,False
2008,2009,81,DIRECTING,Gus Van Sant,Milk,False
2008,2009,81,FILM EDITING,Elliot Graham,Milk,False
2008,2009,81,MUSIC (Original Score),Danny Elfman,Milk,False
2008,2009,81,BEST PICTURE,"Dan Jinks and Bruce Cohen, Producers",Milk,False
2008,2009,81,WRITING (Original Screenplay),Written by Dustin Lance Black,Milk,True
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Doubt,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False
2008,2009,81,WRITING (Adapted Screenplay),Written by John Patrick Shanley,Doubt,False
2008,2009,81,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,False
2008,2009,81,DIRECTING,Ron Howard,Frost/Nixon,False
2008,2009,81,FILM EDITING,Mike Hill and Dan Hanley,Frost/Nixon,False
2008,2009,81,BEST PICTURE,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Frost/Nixon,False
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by Peter Morgan,Frost/Nixon,False
2005,2006,78,SOUND EDITING,Richard King,War of the Worlds,False
2005,2006,78,SOUND MIXING,"Andy Nelson, Anna Behlmer and Ronald Judkins",War of the Worlds,False
2005,2006,78,VISUAL EFFECTS,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick",War of the Worlds,False
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False
2008,2009,81,ART DIRECTION,Art Direction: Kristi Zea; Set Decoration: Debra Schutt,Revolutionary Road,False
2008,2009,81,COSTUME DESIGN,Albert Wolsky,Revolutionary Road,False
2008,2009,81,MUSIC (Original Score),James Newton Howard,Defiance,False
2009,2010,82,ANIMATED FEATURE FILM,Henry Selick,Coraline,False
2009,2010,82,WRITING (Adapted Screenplay),"Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche",In the Loop,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,True
2009,2010,82,CINEMATOGRAPHY,Robert Richardson,Inglourious Basterds,False
2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,False
2009,2010,82,FILM EDITING,Sally Menke,Inglourious Basterds,False
2009,2010,82,BEST PICTURE,"Lawrence Bender, Producer",Inglourious Basterds,False
2009,2010,82,SOUND EDITING,Wylie Stateman,Inglourious Basterds,False
2009,2010,82,SOUND MIXING,"Michael Minkler, Tony Lamberti and Mark Ulano",Inglourious Basterds,False
2009,2010,82,WRITING (Original Screenplay),Written by Quentin Tarantino,Inglourious Basterds,False
2009,2010,82,MAKEUP,"Barney Burman, Mindy Hall and Joel Harlow",Star Trek,True
2009,2010,82,SOUND EDITING,Mark Stoeckinger and Alan Rankin,Star Trek,False
2009,2010,82,SOUND MIXING,"Anna Behlmer, Andy Nelson and Peter J. Devlin",Star Trek,False
2009,2010,82,VISUAL EFFECTS,"Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton",Star Trek,False
2009,2010,82,ANIMATED FEATURE FILM,Pete Docter,Up,True
2009,2010,82,MUSIC (Original Score),Michael Giacchino,Up,True
2009,2010,82,BEST PICTURE,"Jonas Rivera, Producer",Up,False
2009,2010,82,SOUND EDITING,Michael Silvers and Tom Myers,Up,False
2009,2010,82,WRITING (Original Screenplay),"Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy",Up,False
2009,2010,82,SOUND MIXING,"Greg P. Russell, Gary Summers and Geoffrey Patterson",Transformers: Revenge of the Fallen,False
2009,2010,82,CINEMATOGRAPHY,Bruno Delbonnel,Harry Potter and the Half-Blood Prince,False
2009,2010,82,FILM EDITING,Julian Clarke,District 9,False
2009,2010,82,BEST PICTURE,"Peter Jackson and Carolynne Cunningham, Producers",District 9,False
2009,2010,82,VISUAL EFFECTS,"Dan Kaufman, Peter Muyzers, Robert Habros and Matt Aitken",District 9,False
2009,2010,82,WRITING (Adapted Screenplay),Written by Neill Blomkamp and Terri Tatchell,District 9,False
2009,2010,82,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,False
2009,2010,82,COSTUME DESIGN,Janet Patterson,Bright Star,False
2009,2010,82,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,False
2009,2010,82,DIRECTING,Jason Reitman,Up in the Air,False
2009,2010,82,BEST PICTURE,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",Up in the Air,False
2009,2010,82,WRITING (Adapted Screenplay),Screenplay by Jason Reitman and Sheldon Turner,Up in the Air,False
1989,1990,62,SHORT FILM (Animated),"Christoph Lauenstein, Wolfgang Lauenstein",Balance,True
2009,2010,82,ANIMATED FEATURE FILM,Wes Anderson,Fantastic Mr. Fox,False
2009,2010,82,MUSIC (Original Score),Alexandre Desplat,Fantastic Mr. Fox,False
2009,2010,82,ACTOR IN A LEADING ROLE,Morgan Freeman,Invictus,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Matt Damon,Invictus,False
2009,2010,82,ART DIRECTION,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair,Avatar,True
2009,2010,82,CINEMATOGRAPHY,Mauro Fiore,Avatar,True
2009,2010,82,DIRECTING,James Cameron,Avatar,False
2009,2010,82,FILM EDITING,"Stephen Rivkin, John Refoua and James Cameron",Avatar,False
2009,2010,82,MUSIC (Original Score),James Horner,Avatar,False
2009,2010,82,BEST PICTURE,"James Cameron and Jon Landau, Producers",Avatar,False
2009,2010,82,SOUND EDITING,Christopher Boyes and Gwendolyn Yates Whittle,Avatar,False
2009,2010,82,SOUND MIXING,"Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson",Avatar,False
2009,2010,82,VISUAL EFFECTS,"Joe Letteri, Stephen Rosenbaum, Richard Baneham and Andrew R. Jones",Avatar,True
2009,2010,82,ART DIRECTION,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Sherlock Holmes,False
2009,2010,82,MUSIC (Original Score),Hans Zimmer,Sherlock Holmes,False
2009,2010,82,ACTOR IN A LEADING ROLE,Jeff Bridges,Crazy Heart,True
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,False
2009,2010,82,MUSIC (Original Song),Music and Lyric by Ryan Bingham and T Bone Burnett,Crazy Heart,True
2010,2011,83,ART DIRECTION,Production Design: Robert Stromberg; Set Decoration: Karen O'Hara,Alice in Wonderland,True
2010,2011,83,COSTUME DESIGN,Colleen Atwood,Alice in Wonderland,True
2010,2011,83,VISUAL EFFECTS,"Ken Ralston, David Schaub, Carey Villegas and Sean Phillips",Alice in Wonderland,False
2010,2011,83,ANIMATED FEATURE FILM,Chris Sanders and Dean DeBlois,How to Train Your Dragon,False
2010,2011,83,MUSIC (Original Score),John Powell,How to Train Your Dragon,False
2010,2011,83,VISUAL EFFECTS,"Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick",Iron Man 2,False
2010,2011,83,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False
2010,2011,83,ANIMATED FEATURE FILM,Lee Unkrich,Toy Story 3,True
2010,2011,83,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 3,True
2010,2011,83,BEST PICTURE,"Darla K. Anderson, Producer",Toy Story 3,False
2010,2011,83,SOUND EDITING,Tom Myers and Michael Silvers,Toy Story 3,False
2010,2011,83,WRITING (Adapted Screenplay),"Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich",Toy Story 3,False
2010,2011,83,ACTOR IN A SUPPORTING ROLE,John Hawkes,Winter's Bone,False
2010,2011,83,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,False
2010,2011,83,BEST PICTURE,"Anne Rosellini and Alix Madigan-Yorkin, Producers",Winter's Bone,False
2010,2011,83,WRITING (Adapted Screenplay),Adapted for the screen by Debra Granik & Anne Rosellini,Winter's Bone,False
2010,2011,83,ART DIRECTION,Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat,Inception,False
2010,2011,83,CINEMATOGRAPHY,Wally Pfister,Inception,True
2010,2011,83,MUSIC (Original Score),Hans Zimmer,Inception,False
2010,2011,83,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Inception,False
2010,2011,83,SOUND EDITING,Richard King,Inception,True
2010,2011,83,SOUND MIXING,"Lora Hirschberg, Gary A. Rizzo and Ed Novick",Inception,True
2010,2011,83,VISUAL EFFECTS,"Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb",Inception,True
2010,2011,83,WRITING (Original Screenplay),Written by Christopher Nolan,Inception,False
2010,2011,83,SOUND MIXING,"Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin",Salt,False
2010,2011,83,DOCUMENTARY (Feature),Charles Ferguson and Audrey Marrs,Inside Job,True
2010,2011,83,DOCUMENTARY (Feature),Tim Hetherington and Sebastian Junger,Restrepo,False
2010,2011,83,VISUAL EFFECTS,"Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell",Hereafter,False
2010,2011,83,ACTOR IN A LEADING ROLE,James Franco,127 Hours,False
2010,2011,83,FILM EDITING,Jon Harris,127 Hours,False
2010,2011,83,MUSIC (Original Score),A.R. Rahman,127 Hours,False
2010,2011,83,MUSIC (Original Song),Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong,127 Hours,False
2010,2011,83,BEST PICTURE,"Christian Colson, Danny Boyle and John Smithson, Producers",127 Hours,False
2010,2011,83,WRITING (Adapted Screenplay),Screenplay by Danny Boyle & Simon Beaufoy,127 Hours,False
2010,2011,83,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,True
2010,2011,83,CINEMATOGRAPHY,Matthew Libatique,Black Swan,False
2010,2011,83,DIRECTING,Darren Aronofsky,Black Swan,False
2010,2011,83,FILM EDITING,Andrew Weisblum,Black Swan,False
2010,2011,83,BEST PICTURE,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",Black Swan,False
2010,2011,83,SOUND EDITING,Mark P. Stoeckinger,Unstoppable,False
2010,2011,83,ACTOR IN A LEADING ROLE,Javier Bardem,Biutiful,False
2010,2011,83,FOREIGN LANGUAGE FILM,Mexico,Biutiful,False
2010,2011,83,MUSIC (Original Song),Music by Alan Menken; Lyric by Glenn Slater,Tangled,False
2010,2011,83,ACTOR IN A LEADING ROLE,Jeff Bridges,True Grit,False
2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,False
2010,2011,83,ART DIRECTION,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,True Grit,False
2010,2011,83,CINEMATOGRAPHY,Roger Deakins,True Grit,False
2010,2011,83,COSTUME DESIGN,Mary Zophres,True Grit,False
2010,2011,83,DIRECTING,Joel Coen and Ethan Coen,True Grit,False
2010,2011,83,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",True Grit,False
2010,2011,83,SOUND EDITING,Skip Lievsay and Craig Berkey,True Grit,False
2010,2011,83,SOUND MIXING,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter F. Kurland",True Grit,False
2010,2011,83,WRITING (Adapted Screenplay),Written for the screen by Joel Coen & Ethan Coen,True Grit,False
2010,2011,83,SOUND EDITING,Gwendolyn Yates Whittle and Addison Teague,Tron: Legacy,False
2010,2011,83,MAKEUP,Adrien Morot,Barney's Version,False
2010,2011,83,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,False
2010,2011,83,SHORT FILM (Animated),Teddy Newton,Day & Night,False
1940,1941,13,ART DIRECTION (Color),"Richard Day, Joseph C. Wright",Down Argentine Way,False
1940,1941,13,CINEMATOGRAPHY (Color),"Leon Shamroy, Ray Rennahan",Down Argentine Way,False
1940,1941,13,MUSIC (Song),Music by Harry Warren; Lyrics by Mack Gordon,Down Argentine Way,False
1947,1948,20,WRITING (Motion Picture Story),"Herbert Clyde Lewis, Frederick Stephani",It Happened on Fifth Avenue,False
2011,2012,84,ANIMATED FEATURE FILM,Gore Verbinski,Rango,True
1974,1975,47,SHORT FILM (Animated),"Wolfgang Reitherman, Producer",Winnie the Pooh and Tigger Too,False
2011,2012,84,COSTUME DESIGN,Michael O'Connor,Jane Eyre,False
2011,2012,84,MUSIC (Original Song),Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett,Rio,False
2010,2011,83,FOREIGN LANGUAGE FILM,Canada,Incendies,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,False
2011,2012,84,WRITING (Original Screenplay),Written by Annie Mumolo & Kristen Wiig,Bridesmaids,False
2011,2012,84,ART DIRECTION,Production Design: Anne Seibel; Set Decoration: Hélène Dubreuil,Midnight in Paris,False
2011,2012,84,DIRECTING,Woody Allen,Midnight in Paris,False
2011,2012,84,BEST PICTURE,"Letty Aronson and Stephen Tenenbaum, Producers",Midnight in Paris,False
2011,2012,84,WRITING (Original Screenplay),Written by Woody Allen,Midnight in Paris,True
2011,2012,84,ANIMATED FEATURE FILM,Jennifer Yuh Nelson,Kung Fu Panda 2,False
2011,2012,84,SOUND EDITING,Ethan Van der Ryn and Erik Aadahl,Transformers: Dark of the Moon,False
2011,2012,84,SOUND MIXING,"Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin",Transformers: Dark of the Moon,False
2011,2012,84,VISUAL EFFECTS,"Scott Farrar, Scott Benza, Matthew Butler and John Frazier",Transformers: Dark of the Moon,False
2011,2012,84,SOUND EDITING,Lon Bender and Victor Ray Ennis,Drive,False
2002,2003,75,SHORT FILM (Animated),"Pete Docter, Roger Gould",Mike's New Car,False
2011,2012,84,VISUAL EFFECTS,"Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett",Rise of the Planet of the Apes,False
2011,2012,84,ACTOR IN A LEADING ROLE,Brad Pitt,Moneyball,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,False
2011,2012,84,FILM EDITING,Christopher Tellefsen,Moneyball,False
2011,2012,84,BEST PICTURE,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",Moneyball,False
2011,2012,84,SOUND MIXING,"Deb Adair, Ron Bochar, David Giammarco and Ed Novick",Moneyball,False
2011,2012,84,WRITING (Adapted Screenplay),Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin,Moneyball,False
2011,2012,84,ACTOR IN A LEADING ROLE,Gary Oldman,Tinker Tailor Soldier Spy,False
2011,2012,84,MUSIC (Original Score),Alberto Iglesias,Tinker Tailor Soldier Spy,False
2011,2012,84,WRITING (Adapted Screenplay),Screenplay by Bridget O'Connor & Peter Straughan,Tinker Tailor Soldier Spy,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,Nick Nolte,Warrior,False
2011,2012,84,ACTOR IN A LEADING ROLE,Jean Dujardin,The Artist,True
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,False
2011,2012,84,ART DIRECTION,Production Design: Laurence Bennett; Set Decoration: Robert Gould,The Artist,False
2011,2012,84,CINEMATOGRAPHY,Guillaume Schiffman,The Artist,False
2011,2012,84,COSTUME DESIGN,Mark Bridges,The Artist,True
2011,2012,84,DIRECTING,Michel Hazanavicius,The Artist,True
2011,2012,84,FILM EDITING,Anne-Sophie Bion and Michel Hazanavicius,The Artist,False
2011,2012,84,MUSIC (Original Score),Ludovic Bource,The Artist,True
2011,2012,84,BEST PICTURE,"Thomas Langmann, Producer",The Artist,True
2011,2012,84,WRITING (Original Screenplay),Written by Michel Hazanavicius,The Artist,False
2011,2012,84,VISUAL EFFECTS,"Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg",Real Steel,False
2011,2012,84,WRITING (Original Screenplay),Written by J.C. Chandor,Margin Call,False
2011,2012,84,ANIMATED FEATURE FILM,Chris Miller,Puss in Boots,False
2011,2012,84,ART DIRECTION,Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,Hugo,True
2011,2012,84,CINEMATOGRAPHY,Robert Richardson,Hugo,True
2011,2012,84,COSTUME DESIGN,Sandy Powell,Hugo,False
2011,2012,84,DIRECTING,Martin Scorsese,Hugo,False
2011,2012,84,FILM EDITING,Thelma Schoonmaker,Hugo,False
